22.7	0.644426	0.255369	0.100204
22.8	0.638651	0.259087	0.102262
22.9	0.632844	0.262806	0.10435
23	0.627009	0.266524	0.106467
23.1	0.621147	0.270239	0.108614
23.2	0.61526	0.273949	0.110791
23.3	0.609349	0.277654	0.112997
23.4	0.603417	0.281349	0.115233
23.5	0.597466	0.285035	0.117499
23.6	0.591497	0.288709	0.119794
23.7	0.585512	0.292369	0.122118
23.8	0.579515	0.296014	0.124472
23.9	0.573505	0.299641	0.126854
24	0.567486	0.303248	0.129266
24.1	0.561459	0.306834	0.131706
24.2	0.555427	0.310397	0.134175
24.3	0.549392	0.313935	0.136673
24.4	0.543355	0.317447	0.139198
24.5	0.537319	0.32093	0.141752
24.6	0.531285	0.324382	0.144333
24.7	0.525255	0.327803	0.146942
24.8	0.519233	0.33119	0.149578
24.9	0.513219	0.334541	0.152241
25	0.507215	0.337855	0.15493
25.1	0.501224	0.34113	0.157646
25.2	0.495247	0.344365	0.160388
25.3	0.489286	0.347558	0.163156
25.4	0.483344	0.350707	0.165949
25.5	0.477421	0.353812	0.168767
25.6	0.47152	0.35687	0.17161
25.7	0.465642	0.359881	0.174477
25.8	0.45979	0.362842	0.177368
25.9	0.453965	0.365753	0.180282
26	0.448168	0.368612	0.18322
26.1	0.442401	0.371419	0.18618
26.2	0.436666	0.374171	0.189162
26.3	0.430965	0.376869	0.192167
26.4	0.425298	0.37951	0.195192
26.5	0.419667	0.382095	0.198239
26.6	0.414073	0.384621	0.201305
26.7	0.408519	0.387089	0.204392
26.8	0.403005	0.389497	0.207499
26.9	0.397532	0.391844	0.210624
27	0.392101	0.394131	0.213768
27.1	0.386714	0.396356	0.21693
27.2	0.381372	0.398518	0.22011
27.3	0.376076	0.400618	0.223306
27.4	0.370826	0.402655	0.226519
27.5	0.365624	0.404628	0.229748
27.6	0.36047	0.406536	0.232993
27.7	0.355366	0.408381	0.236253
27.8	0.350312	0.410161	0.239527
27.9	0.345308	0.411876	0.242815
28	0.340356	0.413527	0.246117
28.1	0.335456	0.415112	0.249432
28.2	0.330609	0.416633	0.252759
28.3	0.325815	0.418088	0.256097
28.4	0.321074	0.419479	0.259448
28.5	0.316387	0.420804	0.262809
28.6	0.311754	0.422065	0.26618
28.7	0.307176	0.423262	0.269562
28.8	0.302653	0.424394	0.272953
28.9	0.298185	0.425463	0.276352
29	0.293773	0.426468	0.27976
29.1	0.289415	0.427409	0.283175
29.2	0.285114	0.428288	0.286598
29.3	0.280868	0.429105	0.290028
29.4	0.276677	0.429859	0.293464
29.5	0.272542	0.430552	0.296905
29.6	0.268463	0.431185	0.300352
29.7	0.264439	0.431757	0.303804
29.8	0.260471	0.432269	0.30726
29.9	0.256558	0.432722	0.31072
30	0.2527	0.433117	0.314184
30.1	0.248896	0.433454	0.31765
30.2	0.245148	0.433734	0.321119
30.3	0.241453	0.433957	0.32459
30.4	0.237813	0.434125	0.328062
30.5	0.234226	0.434238	0.331535
30.6	0.230693	0.434297	0.33501
30.7	0.227213	0.434303	0.338484
30.8	0.223785	0.434256	0.341958
30.9	0.22041	0.434158	0.345432
31	0.217087	0.434009	0.348905
31.1	0.213815	0.433809	0.352376
31.2	0.210594	0.433561	0.355846
31.3	0.207423	0.433264	0.359313
31.4	0.204303	0.43292	0.362778
31.5	0.201232	0.432529	0.366239
31.6	0.19821	0.432092	0.369698
31.7	0.195236	0.431611	0.373153
31.8	0.192311	0.431085	0.376604
31.9	0.189433	0.430517	0.38005
32	0.186602	0.429906	0.383492
32.1	0.183817	0.429254	0.386928
32.2	0.181079	0.428562	0.39036
32.3	0.178385	0.42783	0.393785
32.4	0.175736	0.427059	0.397205
32.5	0.173131	0.426251	0.400618
32.6	0.17057	0.425405	0.404025
32.7	0.168052	0.424524	0.407425
32.8	0.165576	0.423607	0.410817
32.9	0.163142	0.422656	0.414202
33	0.160749	0.421671	0.417579
33.1	0.158397	0.420654	0.420949
33.2	0.156085	0.419605	0.42431
33.3	0.153812	0.418525	0.427662
33.4	0.151578	0.417415	0.431006
33.5	0.149383	0.416276	0.434341
33.6	0.147225	0.415108	0.437667
33.7	0.145105	0.413913	0.440983
33.8	0.143021	0.41269	0.444289
33.9	0.140973	0.411441	0.447586
34	0.13896	0.410167	0.450872
34.1	0.136983	0.408869	0.454148
34.2	0.13504	0.407546	0.457414
34.3	0.13313	0.406201	0.460669
34.4	0.131254	0.404833	0.463913
34.5	0.129411	0.403443	0.467146
34.6	0.127599	0.402033	0.470368
34.7	0.125819	0.400602	0.473579
34.8	0.124071	0.399152	0.476778
34.9	0.122353	0.397682	0.479965
35	0.120665	0.396195	0.483141
35.1	0.119006	0.39469	0.486304
35.2	0.117377	0.393168	0.489456
35.3	0.115775	0.39163	0.492595
35.4	0.114202	0.390076	0.495722
35.5	0.112657	0.388507	0.498836
35.6	0.111139	0.386924	0.501938
35.7	0.109647	0.385327	0.505027
35.8	0.108181	0.383716	0.508103
35.9	0.106741	0.382093	0.511166
36	0.105326	0.380458	0.514216
36.1	0.103936	0.378811	0.517253
36.2	0.10257	0.377153	0.520277
36.3	0.101228	0.375485	0.523288
36.4	0.0999088	0.373806	0.526285
36.5	0.0986131	0.372118	0.529269
36.6	0.09734	0.370421	0.532239
36.7	0.096089	0.368716	0.535195
36.8	0.0948598	0.367002	0.538138
36.9	0.0936519	0.365281	0.541067
37	0.092465	0.363552	0.543983
37.1	0.0912987	0.361817	0.546884
37.2	0.0901525	0.360076	0.549772
37.3	0.0890262	0.358328	0.552645
37.4	0.0879194	0.356576	0.555505
37.5	0.0868316	0.354818	0.558351
37.6	0.0857626	0.353055	0.561182
37.7	0.084712	0.351289	0.563999
37.8	0.0836794	0.349518	0.566803
37.9	0.0826645	0.347744	0.569592
38	0.0816671	0.345966	0.572367
38.1	0.0806867	0.344186	0.575127
38.2	0.079723	0.342403	0.577874
38.3	0.0787757	0.340619	0.580606
38.4	0.0778446	0.338832	0.583323
38.5	0.0769293	0.337044	0.586027
38.6	0.0760295	0.335254	0.588716
38.7	0.075145	0.333464	0.591391
38.8	0.0742753	0.331673	0.594052
38.9	0.0734204	0.329882	0.596698
39	0.0725799	0.32809	0.59933
39.1	0.0717534	0.326299	0.601947
39.2	0.0709408	0.324509	0.60455
39.3	0.0701419	0.322719	0.607139
39.4	0.0693562	0.32093	0.609714
39.5	0.0685837	0.319142	0.612274
39.6	0.067824	0.317356	0.61482
39.7	0.0670769	0.315571	0.617352
39.8	0.0663422	0.313788	0.619869
39.9	0.0656196	0.312008	0.622373
40	0.064909	0.31023	0.624862
40.1	0.06421	0.308454	0.627336
40.2	0.0635225	0.306681	0.629797
40.3	0.0628462	0.304911	0.632243
40.4	0.062181	0.303144	0.634675
40.5	0.0615267	0.30138	0.637093
40.6	0.060883	0.29962	0.639497
40.7	0.0602497	0.297863	0.641887
40.8	0.0596267	0.29611	0.644263
40.9	0.0590137	0.294361	0.646625
41	0.0584106	0.292616	0.648973
41.1	0.0578172	0.290876	0.651307
41.2	0.0572333	0.28914	0.653627
41.3	0.0566588	0.287408	0.655933
41.4	0.0560934	0.285681	0.658226
41.5	0.055537	0.283959	0.660504
41.6	0.0549894	0.282242	0.662769
41.7	0.0544505	0.280529	0.66502
41.8	0.0539201	0.278822	0.667257
41.9	0.0533981	0.277121	0.669481
42	0.0528842	0.275424	0.671691
42.1	0.0523784	0.273734	0.673888
42.2	0.0518805	0.272048	0.676071
42.3	0.0513904	0.270369	0.678241
42.4	0.0509079	0.268695	0.680397
42.5	0.0504328	0.267027	0.68254
42.6	0.0499651	0.265365	0.68467
42.7	0.0495047	0.26371	0.686786
42.8	0.0490513	0.26206	0.688889
42.9	0.0486048	0.260416	0.690979
43	0.0481652	0.258779	0.693056
43.1	0.0477323	0.257148	0.695119
43.2	0.047306	0.255524	0.69717
43.3	0.0468861	0.253906	0.699208
43.4	0.0464726	0.252295	0.701233
43.5	0.0460653	0.25069	0.703244
43.6	0.0456642	0.249092	0.705244
43.7	0.0452691	0.247501	0.70723
43.8	0.0448799	0.245917	0.709204
43.9	0.0444965	0.244339	0.711165
44	0.0441188	0.242768	0.713113
44.1	0.0437467	0.241204	0.715049
44.2	0.0433801	0.239648	0.716972
44.3	0.0430189	0.238098	0.718883
44.4	0.0426631	0.236555	0.720782
44.5	0.0423125	0.235019	0.722668
44.6	0.041967	0.233491	0.724542
44.7	0.0416265	0.231969	0.726404
44.8	0.041291	0.230455	0.728254
44.9	0.0409604	0.228948	0.730091
45	0.0406345	0.227449	0.731917
45.1	0.0403134	0.225956	0.733731
45.2	0.0399969	0.224471	0.735532
45.3	0.0396849	0.222993	0.737322
45.4	0.0393774	0.221522	0.7391
45.5	0.0390743	0.220059	0.740867
45.6	0.0387754	0.218603	0.742621
45.7	0.0384809	0.217155	0.744364
45.8	0.0381905	0.215714	0.746096
45.9	0.0379042	0.21428	0.747816
46	0.0376219	0.212854	0.749524
46.1	0.0373436	0.211435	0.751221
46.2	0.0370692	0.210024	0.752907
46.3	0.0367986	0.20862	0.754582
46.4	0.0365318	0.207223	0.756245
46.5	0.0362687	0.205834	0.757897
46.6	0.0360092	0.204452	0.759538
46.7	0.0357533	0.203078	0.761169
46.8	0.0355009	0.201711	0.762788
46.9	0.035252	0.200352	0.764396
47	0.0350065	0.199	0.765993
47.1	0.0347643	0.197656	0.76758
47.2	0.0345255	0.196319	0.769156
47.3	0.0342899	0.194989	0.770721
47.4	0.0340574	0.193667	0.772276
47.5	0.0338281	0.192352	0.77382
47.6	0.0336019	0.191045	0.775353
47.7	0.0333788	0.189745	0.776877
47.8	0.0331586	0.188452	0.778389
47.9	0.0329413	0.187167	0.779892
48	0.032727	0.185889	0.781384
48.1	0.0325155	0.184619	0.782866
48.2	0.0323068	0.183355	0.784338
48.3	0.0321008	0.182099	0.7858
48.4	0.0318976	0.180851	0.787252
48.5	0.031697	0.17961	0.788693
48.6	0.031499	0.178376	0.790125
48.7	0.0313037	0.177149	0.791547
48.8	0.0311108	0.175929	0.79296
48.9	0.0309205	0.174717	0.794362
49	0.0307327	0.173512	0.795755
49.1	0.0305472	0.172314	0.797138
49.2	0.0303642	0.171124	0.798512
49.3	0.0301835	0.16994	0.799876
49.4	0.0300051	0.168764	0.801231
49.5	0.029829	0.167594	0.802577
49.6	0.0296552	0.166432	0.803913
49.7	0.0294835	0.165277	0.80524
49.8	0.029314	0.164129	0.806557
49.9	0.0291467	0.162988	0.807866
50	0.0289815	0.161853	0.809165
50.1	0.0288184	0.160726	0.810455
50.2	0.0286573	0.159606	0.811737
50.3	0.0284982	0.158493	0.813009
50.4	0.0283411	0.157386	0.814273
50.5	0.0281859	0.156287	0.815527
50.6	0.0280327	0.155194	0.816773
50.7	0.0278814	0.154108	0.81801
50.8	0.0277319	0.153029	0.819239
50.9	0.0275843	0.151957	0.820459
51	0.0274385	0.150891	0.82167
51.1	0.0272945	0.149832	0.822873
51.2	0.0271522	0.14878	0.824068
51.3	0.0270117	0.147735	0.825254
51.4	0.0268729	0.146696	0.826431
51.5	0.0267357	0.145663	0.827601
51.6	0.0266003	0.144638	0.828762
51.7	0.0264664	0.143619	0.829915
51.8	0.0263342	0.142606	0.83106
51.9	0.0262035	0.1416	0.832197
52	0.0260744	0.1406	0.833326
52.1	0.0259469	0.139607	0.834446
52.2	0.0258209	0.13862	0.835559
52.3	0.0256963	0.137639	0.836664
52.4	0.0255733	0.136665	0.837762
52.5	0.0254517	0.135697	0.838851
52.6	0.0253315	0.134736	0.839933
52.7	0.0252128	0.13378	0.841007
52.8	0.0250954	0.132831	0.842073
52.9	0.0249794	0.131888	0.843132
53	0.0248648	0.130952	0.844183
53.1	0.0247515	0.130021	0.845227
53.2	0.0246395	0.129097	0.846264
53.3	0.0245288	0.128178	0.847293
53.4	0.0244194	0.127266	0.848315
53.5	0.0243113	0.12636	0.849329
53.6	0.0242044	0.125459	0.850336
53.7	0.0240987	0.124565	0.851337
53.8	0.0239942	0.123676	0.85233
53.9	0.023891	0.122794	0.853315
54	0.0237889	0.121917	0.854294
54.1	0.0236879	0.121046	0.855266
54.2	0.0235881	0.120181	0.856231
54.3	0.0234895	0.119322	0.857189
54.4	0.0233919	0.118468	0.85814
54.5	0.0232955	0.11762	0.859084
54.6	0.0232001	0.116778	0.860022
54.7	0.0231058	0.115941	0.860953
54.8	0.0230126	0.11511	0.861877
54.9	0.0229204	0.114285	0.862795
55	0.0228292	0.113465	0.863706
55.1	0.0227391	0.112651	0.86461
55.2	0.0226499	0.111842	0.865508
55.3	0.0225618	0.111039	0.8664
55.4	0.0224746	0.110241	0.867285
55.5	0.0223883	0.109448	0.868164
55.6	0.022303	0.108661	0.869036
55.7	0.0222187	0.107879	0.869902
55.8	0.0221352	0.107103	0.870762
55.9	0.0220527	0.106332	0.871616
56	0.0219711	0.105566	0.872463
56.1	0.0218904	0.104805	0.873305
56.2	0.0218105	0.104049	0.87414
56.3	0.0217315	0.103299	0.87497
56.4	0.0216534	0.102554	0.875793
56.5	0.021576	0.101813	0.876611
56.6	0.0214996	0.101078	0.877422
56.7	0.0214239	0.100348	0.878228
56.8	0.0213491	0.0996233	0.879028
56.9	0.021275	0.0989032	0.879822
57	0.0212018	0.0981881	0.88061
57.1	0.0211293	0.0974779	0.881393
57.2	0.0210576	0.0967726	0.88217
57.3	0.0209867	0.0960722	0.882941
57.4	0.0209165	0.0953766	0.883707
57.5	0.020847	0.0946858	0.884467
57.6	0.0207783	0.0939998	0.885222
57.7	0.0207103	0.0933185	0.885971
57.8	0.020643	0.092642	0.886715
57.9	0.0205764	0.0919701	0.887453
58	0.0205105	0.0913029	0.888187
58.1	0.0204453	0.0906403	0.888914
58.2	0.0203808	0.0899824	0.889637
58.3	0.020317	0.089329	0.890354
58.4	0.0202538	0.0886801	0.891066
58.5	0.0201912	0.0880358	0.891773
58.6	0.0201293	0.087396	0.892475
58.7	0.0200681	0.0867606	0.893171
58.8	0.0200075	0.0861297	0.893863
58.9	0.0199474	0.0855032	0.894549
59	0.0198881	0.084881	0.895231
59.1	0.0198293	0.0842632	0.895908
59.2	0.0197711	0.0836497	0.896579
59.3	0.0197135	0.0830406	0.897246
59.4	0.0196565	0.0824357	0.897908
59.5	0.0196001	0.081835	0.898565
59.6	0.0195442	0.0812386	0.899217
59.7	0.0194889	0.0806463	0.899865
59.8	0.0194342	0.0800583	0.900508
59.9	0.01938	0.0794743	0.901146
60	0.0193264	0.0788945	0.901779
60.1	0.0192733	0.0783187	0.902408
60.2	0.0192207	0.077747	0.903032
60.3	0.0191687	0.0771794	0.903652
60.4	0.0191172	0.0766157	0.904267
60.5	0.0190661	0.076056	0.904878
60.6	0.0190156	0.0755003	0.905484
60.7	0.0189656	0.0749485	0.906086
60.8	0.0189161	0.0744006	0.906683
60.9	0.0188671	0.0738566	0.907276
61	0.0188186	0.0733165	0.907865
61.1	0.0187705	0.0727801	0.908449
61.2	0.018723	0.0722476	0.909029
61.3	0.0186759	0.0717188	0.909605
61.4	0.0186292	0.0711938	0.910177
61.5	0.018583	0.0706726	0.910744
61.6	0.0185373	0.070155	0.911308
61.7	0.018492	0.0696411	0.911867
61.8	0.0184471	0.0691309	0.912422
61.9	0.0184027	0.0686243	0.912973
62	0.0183587	0.0681213	0.91352
62.1	0.0183152	0.0676219	0.914063
62.2	0.018272	0.067126	0.914602
62.3	0.0182293	0.0666337	0.915137
62.4	0.018187	0.0661449	0.915668
62.5	0.0181451	0.0656596	0.916195
62.6	0.0181036	0.0651777	0.916719
62.7	0.0180625	0.0646993	0.917238
62.8	0.0180218	0.0642244	0.917754
62.9	0.0179815	0.0637528	0.918266
63	0.0179415	0.0632845	0.918774
63.1	0.017902	0.0628197	0.919278
63.2	0.0178628	0.0623581	0.919779
63.3	0.017824	0.0618999	0.920276
63.4	0.0177856	0.061445	0.920769
63.5	0.0177475	0.0609933	0.921259
63.6	0.0177098	0.0605448	0.921745
63.7	0.0176725	0.0600996	0.922228
63.8	0.0176355	0.0596576	0.922707
63.9	0.0175988	0.0592187	0.923182
64	0.0175625	0.058783	0.923654
64.1	0.0175265	0.0583505	0.924123
64.2	0.0174909	0.057921	0.924588
64.3	0.0174556	0.0574946	0.92505
64.4	0.0174207	0.0570713	0.925508
64.5	0.017386	0.0566511	0.925963
64.6	0.0173517	0.0562339	0.926414
64.7	0.0173177	0.0558196	0.926863
64.8	0.0172841	0.0554084	0.927308
64.9	0.0172507	0.0550001	0.927749
65	0.0172176	0.0545948	0.928188
65.1	0.0171849	0.0541924	0.928623
65.2	0.0171524	0.0537929	0.929055
65.3	0.0171203	0.0533963	0.929483
65.4	0.0170885	0.0530026	0.929909
65.5	0.0170569	0.0526117	0.930331
65.6	0.0170256	0.0522236	0.930751
65.7	0.0169947	0.0518383	0.931167
65.8	0.016964	0.0514558	0.93158
65.9	0.0169336	0.0510761	0.93199
66	0.0169034	0.0506992	0.932397
66.1	0.0168736	0.0503249	0.932802
66.2	0.016844	0.0499534	0.933203
66.3	0.0168147	0.0495846	0.933601
66.4	0.0167856	0.0492184	0.933996
66.5	0.0167568	0.0488549	0.934388
66.6	0.0167283	0.048494	0.934778
66.7	0.0167	0.0481358	0.935164
66.8	0.016672	0.0477801	0.935548
66.9	0.0166443	0.047427	0.935929
67	0.0166168	0.0470765	0.936307
67.1	0.0165895	0.0467286	0.936682
67.2	0.0165625	0.0463831	0.937054
67.3	0.0165357	0.0460402	0.937424
67.4	0.0165092	0.0456998	0.937791
67.5	0.0164829	0.0453618	0.938155
67.6	0.0164569	0.0450263	0.938517
67.7	0.0164311	0.0446933	0.938876
67.8	0.0164055	0.0443626	0.939232
67.9	0.0163801	0.0440344	0.939585
68	0.016355	0.0437086	0.939936
68.1	0.0163301	0.0433851	0.940285
68.2	0.0163054	0.043064	0.940631
68.3	0.0162809	0.0427452	0.940974
68.4	0.0162567	0.0424288	0.941315
68.5	0.0162326	0.0421146	0.941653
68.6	0.0162088	0.0418028	0.941988
68.7	0.0161852	0.0414932	0.942322
68.8	0.0161618	0.0411859	0.942652
68.9	0.0161386	0.0408808	0.942981
69	0.0161156	0.040578	0.943306
69.1	0.0160928	0.0402774	0.94363
69.2	0.0160703	0.0399789	0.943951
69.3	0.0160479	0.0396827	0.944269
69.4	0.0160257	0.0393886	0.944586
69.5	0.0160037	0.0390966	0.9449
69.6	0.0159819	0.0388068	0.945211
69.7	0.0159603	0.0385191	0.945521
69.8	0.0159388	0.0382335	0.945828
69.9	0.0159176	0.03795	0.946132
70	0.0158966	0.0376686	0.946435
