0.01	1
0.02	1
0.03	0.999997
0.04	0.999988
0.05	0.999967
0.06	0.999929
0.07	0.999863
0.08	0.99976
0.09	0.999607
0.1	0.999393
0.11	0.999101
0.12	0.998716
0.13	0.998219
0.14	0.997591
0.15	0.996812
0.16	0.995859
0.17	0.994709
0.18	0.993335
0.19	0.991713
0.2	0.989814
0.21	0.987609
0.22	0.985067
0.23	0.982158
0.24	0.978848
0.25	0.975105
0.26	0.970892
0.27	0.966176
0.28	0.960919
0.29	0.955086
0.3	0.948637
0.31	0.941537
0.32	0.933747
0.33	0.925229
0.34	0.915945
0.35	0.905859
0.36	0.894932
0.37	0.883131
0.38	0.870419
0.39	0.856764
0.4	0.842133
0.41	0.826498
0.42	0.80983
0.43	0.792104
0.44	0.773299
0.45	0.753396
0.46	0.73238
0.47	0.710241
0.48	0.686972
0.49	0.662571
0.5	0.637043
0.51	0.610396
0.52	0.582647
0.53	0.553816
0.54	0.523933
0.55	0.493034
0.56	0.461161
0.57	0.428367
0.58	0.394708
0.59	0.360255
0.6	0.325081
0.61	0.289271
0.62	0.252919
0.63	0.216126
0.64	0.179004
0.65	0.141671
0.66	0.104254
0.67	0.0668894
0.68	0.0297203
0.69	-0.00710277
0.7	-0.0434228
0.71	-0.0790768
0.72	-0.113897
0.73	-0.14771
0.74	-0.180341
0.75	-0.211613
0.76	-0.241346
0.77	-0.269364
0.78	-0.295491
0.79	-0.319554
0.8	-0.341388
0.81	-0.360833
0.82	-0.377738
0.83	-0.391964
0.84	-0.403383
0.85	-0.411885
0.86	-0.417372
0.87	-0.419768
0.88	-0.419016
0.89	-0.415083
0.9	-0.407957
0.91	-0.397653
0.92	-0.384214
0.93	-0.367709
0.94	-0.348236
0.95	-0.325925
0.96	-0.300933
0.97	-0.273449
0.98	-0.243692
0.99	-0.211908
1	-0.178374
1.01	-0.14339
1.02	-0.107284
1.03	-0.0704029
1.04	-0.0331154
1.05	0.00419518
1.06	0.041133
1.07	0.0772943
1.08	0.112272
1.09	0.14566
1.1	0.177059
1.11	0.206082
1.12	0.23236
1.13	0.255546
1.14	0.275325
1.15	0.291414
1.16	0.303573
1.17	0.311604
1.18	0.315365
1.19	0.314763
1.2	0.309769
1.21	0.300412
1.22	0.286787
1.23	0.269054
1.24	0.247438
1.25	0.22223
1.26	0.193782
1.27	0.16251
1.28	0.12888
1.29	0.0934109
1.3	0.0566651
1.31	0.0192387
1.32	-0.0182457
1.33	-0.0551496
1.34	-0.0908295
1.35	-0.124648
1.36	-0.155988
1.37	-0.184261
1.38	-0.208924
1.39	-0.229488
1.4	-0.245532
1.41	-0.256714
1.42	-0.262778
1.43	-0.263567
1.44	-0.259026
1.45	-0.249206
1.46	-0.234274
1.47	-0.214503
1.48	-0.190278
1.49	-0.16209
1.5	-0.130524
1.51	-0.0962546
1.52	-0.0600315
1.53	-0.0226636
1.54	0.0149969
1.55	0.0520735
1.56	0.0876861
1.57	0.120972
1.58	0.151109
1.59	0.177334
1.6	0.19897
1.61	0.215441
1.62	0.226293
1.63	0.231209
1.64	0.230022
1.65	0.222725
1.66	0.209473
1.67	0.19059
1.68	0.166559
1.69	0.138015
1.7	0.105735
1.71	0.0706144
1.72	0.0336483
1.73	-0.0040966
1.74	-0.0415112
1.75	-0.0774767
1.76	-0.110898
1.77	-0.14074
1.78	-0.166059
1.79	-0.186038
1.8	-0.200013
1.81	-0.207503
1.82	-0.20823
1.83	-0.20213
1.84	-0.189366
1.85	-0.170327
1.86	-0.145621
1.87	-0.116059
1.88	-0.0826348
1.89	-0.0464926
1.9	-0.00889185
1.91	0.0288356
1.92	0.0653318
1.93	0.0992619
1.94	0.129365
1.95	0.154501
1.96	0.173701
1.97	0.186205
1.98	0.191498
1.99	0.189338
2	0.179772
2.01	0.163137
2.02	0.140063
2.03	0.111445
2.04	0.07842
2.05	0.0423237
2.06	0.00463853
2.07	-0.0330639
2.08	-0.069188
2.09	-0.102182
2.1	-0.130607
2.11	-0.153203
2.12	-0.168947
2.13	-0.177106
2.14	-0.17728
2.15	-0.169421
2.16	-0.15385
2.17	-0.131248
2.18	-0.102634
2.19	-0.0693221
2.2	-0.0328698
2.21	0.00499476
2.22	0.0424509
2.23	0.0776728
2.24	0.10892
2.25	0.134624
2.26	0.153475
2.27	0.16449
2.28	0.167074
2.29	0.161055
2.3	0.146708
2.31	0.124745
2.32	0.0962912
2.33	0.0628308
2.34	0.0261371
2.35	-0.0118185
2.36	-0.0489703
2.37	-0.0832701
2.38	-0.112802
2.39	-0.135892
2.4	-0.151211
2.41	-0.157853
2.42	-0.1554
2.43	-0.143957
2.44	-0.124153
2.45	-0.0971194
2.46	-0.0644289
2.47	-0.0280134
2.48	0.00994706
2.49	0.0471519
2.5	0.0813188
2.51	0.110325
2.52	0.132345
2.53	0.145968
2.54	0.1503
2.55	0.145027
2.56	0.13045
2.57	0.107477
2.58	0.0775736
2.59	0.0426794
2.6	0.00508778
2.61	-0.0327009
2.62	-0.0681443
2.63	-0.0988295
2.64	-0.122642
2.65	-0.137915
2.66	-0.143557
2.67	-0.139138
2.68	-0.12493
2.69	-0.101906
2.7	-0.0716779
2.71	-0.0363964
2.72	0.00139795
2.73	0.0389521
2.74	0.0735007
2.75	0.10247
2.76	0.123677
2.77	0.135498
2.78	0.137001
2.79	0.128037
2.8	0.109257
2.81	0.0820788
2.82	0.0485935
2.83	0.0114083
2.84	-0.0265488
2.85	-0.0622571
2.86	-0.0928445
2.87	-0.115823
2.88	-0.129296
2.89	-0.132129
2.9	-0.12405
2.91	-0.105694
2.92	-0.0785602
2.93	-0.0449029
2.94	-0.00755301
2.95	0.0303147
2.96	0.0654484
2.97	0.0948001
2.98	0.115795
2.99	0.126564
3	0.126123
3.01	0.114475
3.02	0.0926249
3.03	0.0625058
3.04	0.0268205
3.05	-0.0111943
3.06	-0.0480558
3.07	-0.0803539
3.08	-0.10507
3.09	-0.119866
3.1	-0.123316
3.11	-0.115056
3.12	-0.0958397
3.13	-0.0674766
3.14	-0.0326802
3.15	0.00518467
3.16	0.0424206
3.17	0.0753575
3.18	0.100717
3.19	0.115945
3.2	0.119483
3.21	0.110937
3.22	0.0911396
3.23	0.062081
3.24	0.0267233
3.25	-0.0112915
3.26	-0.0480114
3.27	-0.0795839
3.28	-0.102664
3.29	-0.114779
3.3	-0.114602
3.31	-0.102117
3.32	-0.0786362
3.33	-0.046679
3.34	-0.00971469
3.35	0.0282059
3.36	0.0628901
3.37	0.0904686
3.38	0.107833
3.39	0.113
3.4	0.105348
3.41	0.0857139
3.42	0.0563127
3.43	0.0205065
3.44	-0.0175714
3.45	-0.0534868
3.46	-0.0830213
3.47	-0.102673
3.48	-0.110084
3.49	-0.104334
3.5	-0.0860795
3.51	-0.0574875
3.52	-0.0220003
3.53	0.0160693
3.54	0.0520557
3.55	0.0815113
3.56	0.100762
3.57	0.107378
3.58	0.100495
3.59	0.0809447
3.6	0.051176
3.61	0.0149602
3.62	-0.0230724
3.63	-0.0580194
3.64	-0.085339
3.65	-0.101448
3.66	-0.104204
3.67	-0.0932085
3.68	-0.0698848
3.69	-0.0373096
3.7	0.00017526
3.71	0.0375318
3.72	0.0696995
3.73	0.0922844
3.74	0.10217
3.75	0.0979646
3.76	0.0802137
3.77	0.0513526
3.78	0.0153893
3.79	-0.0226387
3.8	-0.0573631
3.81	-0.0838436
3.82	-0.0982789
3.83	-0.0985677
3.84	-0.0846336
3.85	-0.0584627
3.86	-0.0238399
3.87	0.0141827
3.88	0.0500138
3.89	0.0783447
3.9	0.0949425
3.91	0.0972974
3.92	0.0850214
3.93	0.0599343
3.94	0.0258142
3.95	-0.0121543
3.96	-0.0481579
3.97	-0.0766436
3.98	-0.0931819
3.99	-0.0951708
4	-0.0822655
4.01	-0.0564604
4.02	-0.0218024
4.03	0.0162264
4.04	0.0515667
4.05	0.0785464
4.06	0.0928
4.07	0.0919912
4.08	0.0762176
4.09	0.0480241
4.1	0.0120141
4.11	-0.025886
4.12	-0.0593946
4.13	-0.0829177
4.14	-0.0924943
4.15	-0.0864825
4.16	-0.0658645
4.17	-0.0341104
4.18	0.00338453
4.19	0.0402034
4.2	0.0700015
4.21	0.0876057
4.22	0.0899283
4.23	0.0765309
4.24	0.0497317
4.25	0.0142286
4.26	-0.0237061
4.27	-0.0573251
4.28	-0.0806072
4.29	-0.0893479
4.3	-0.0819394
4.31	-0.0596914
4.32	-0.0266254
4.33	0.0112303
4.34	0.0469271
4.35	0.0738691
4.36	0.087041
4.37	0.0839602
4.38	0.0651705
4.39	0.0341731
4.4	-0.00320238
4.41	-0.0398779
4.42	-0.0688632
4.43	-0.0845946
4.44	-0.0840212
4.45	-0.0672215
4.46	-0.0374223
4.47	-0.000404365
4.48	0.0366022
4.49	0.0663231
4.5	0.0828767
4.51	0.0829549
4.52	0.0665105
4.53	0.0368011
4.54	-0.00022991
4.55	-0.0371247
4.56	-0.0664063
4.57	-0.0821007
4.58	-0.0809745
4.59	-0.0632272
4.6	-0.0324867
4.61	0.00490651
4.62	0.0411893
4.63	0.0687831
4.64	0.0818851
4.65	0.0777096
4.66	0.057108
4.67	0.0244261
4.68	-0.0133877
4.69	-0.0482434
4.7	-0.072639
4.71	-0.0812867
4.72	-0.0722829
4.73	-0.0475572
4.74	-0.0124892
4.75	0.0252382
4.76	0.0573103
4.77	0.0766155
4.78	0.0788392
4.79	0.0634554
4.8	0.0338824
4.81	-0.00324769
4.82	-0.0395559
4.83	-0.0668012
4.84	-0.0787602
4.85	-0.0726709
4.86	-0.0499018
4.87	-0.0156764
4.88	0.0220988
4.89	0.0546467
4.9	0.0743607
4.91	0.0765992
4.92	0.0608068
4.93	0.0306849
4.94	-0.00664492
4.95	-0.0423047
4.96	-0.067766
4.97	-0.0769011
4.98	-0.0674825
4.99	-0.0417593
5	-0.0059533
5.01	0.0312206
5.02	0.0606648
5.03	0.0751314
5.04	0.0710282
5.05	0.0493426
5.06	0.0154391
5.07	-0.0222388
5.08	-0.0542566
5.09	-0.0725522
5.1	-0.0724856
5.11	-0.0540458
5.12	-0.0218973
5.13	0.0157694
5.14	0.0493052
5.15	0.070073
5.16	0.0726888
5.17	0.0564478
5.18	0.0255503
5.19	-0.0119517
5.2	-0.0462316
5.21	-0.0682601
5.22	-0.0721987
5.23	-0.0569769
5.24	-0.0266204
5.25	0.0107796
5.26	0.045201
5.27	0.0673726
5.28	0.071286
5.29	0.0558547
5.3	0.0252533
5.31	-0.0121773
5.32	-0.0461812
5.33	-0.067394
5.34	-0.0699384
5.35	-0.0530842
5.36	-0.0214961
5.37	0.0160226
5.38	0.0489623
5.39	0.06805
5.4	0.0678782
5.41	0.0484709
5.42	0.0153233
5.43	-0.0221209
5.44	-0.0531409
5.45	-0.068811
5.46	-0.0645912
5.47	-0.0416787
5.48	-0.00670852
5.49	0.0301363
5.5	0.0580753
5.51	0.0688926
5.52	0.0593794
5.53	0.0323255
5.54	-0.0042599
5.55	-0.0394907
5.56	-0.0628346
5.57	-0.0672759
5.58	-0.051456
5.59	-0.0201305
5.6	0.0172233
5.61	0.0492503
5.62	0.0661695
5.63	0.0627822
5.64	0.0401071
5.65	0.00511628
5.66	-0.0313753
5.67	-0.0580375
5.68	-0.0665522
5.69	-0.0542381
5.7	-0.0249366
5.71	0.0121456
5.72	0.0453033
5.73	0.0640231
5.74	0.062337
5.75	0.0407625
5.76	0.00618773
5.77	-0.0302925
5.78	-0.0569209
5.79	-0.0650752
5.8	-0.0520916
5.81	-0.0221775
5.82	0.0149102
5.83	0.0470216
5.84	0.0635912
5.85	0.0591373
5.86	0.0351153
5.87	-0.000512963
5.88	-0.0358843
5.89	-0.0591715
5.9	-0.062552
5.91	-0.0448709
5.92	-0.0120806
5.93	0.0247228
5.94	0.0530335
5.95	0.0631904
5.96	0.051704
5.97	0.0224992
5.98	-0.0143816
5.99	-0.0462038
6	-0.0619346
6.01	-0.056092
6.02	-0.0306977
6.03	0.00537653
6.04	0.0394742
6.05	0.0595849
6.06	0.0585931
6.07	0.0368353
6.08	0.00203361
6.09	-0.0334069
6.1	-0.0568044
6.11	-0.0597516
6.12	-0.0411736
6.13	-0.00776767
6.14	0.0283694
6.15	0.054102
6.16	0.0600396
6.17	0.0439979
6.18	0.0118505
6.19	-0.024578
6.2	-0.0518379
6.21	-0.0598263
6.22	-0.0455642
6.23	-0.0143552
6.24	0.0221412
6.25	0.0502401
6.26	0.0593662
6.27	0.0460659
6.28	0.0153627
6.29	-0.0210942
6.3	-0.0494228
6.31	-0.0587972
6.32	-0.0456165
6.33	-0.014937
6.34	0.0214212
6.35	0.0494003
6.36	0.0581446
6.37	0.0442444
6.38	0.013115
6.39	-0.0230654
6.4	-0.0500947
6.41	-0.0573261
6.42	-0.0418967
6.43	-0.00991134
6.44	0.0259266
6.45	0.0513362
6.46	0.0561579
6.47	0.0384529
6.48	0.00533401
6.49	-0.0298464
6.5	-0.0528589
6.51	-0.0543649
6.52	-0.0337468
6.53	0.000586264
6.54	0.0345852
6.55	0.054294
6.56	0.0515961
6.57	0.0276018
6.58	-0.00775605
6.59	-0.0397944
